9628.000,-106.324
17397.000,-219.300
24541.000,-195.906
36482.000,-173.618
54785.000,-157.358
77025.000,-137.515
102601.000,-125.370
128087.000,-114.252
159036.000,-105.198
194733.000,-87.678
226010.000,-75.942
272051.000,-40.720
320198.000,-16.645
363863.000,5.694
408077.000,1.657
453292.000,17.499
503428.000,38.634
554117.000,58.304
600299.000,77.451
647484.000,84.822
691718.000,93.295
735552.000,109.425
773860.000,120.173
818530.000,129.737
863877.000,155.996
904854.000,164.971
943675.000,230.85
979782.000,228.79
1017508.000,211.84


